ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,Latitude,Longitude,Location
9532395,HX186255,03/15/2014 10:00:00 AM,034XX N LAKE SHORE DR,1365,CRIMINAL TRESPASS,TO RESIDENCE,RESIDENCE,false,true,1925,019,44,6,26,1172341,1923565,2014,03/17/2014 12:39:52 AM,41.945709507700194,-87.64193511956798,"(41.945709507700194, -87.64193511956798)"
9532885,HX186917,03/15/2014 10:00:00 AM,023XX S LAKE SHORE DR E,0890,THEFT,FROM BUILDING,OTHER,false,false,0132,001,2,33,06,1180548,1889118,2014,03/18/2014 12:40:56 AM,41.85099996296093,-87.6128328320507,"(41.85099996296093, -87.6128328320507)"
9532018,HX185637,03/15/2014 09:53:00 AM,068XX S WASHTENAW AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,true,true,0831,008,15,66,08B,1159592,1859273,2014,03/19/2014 12:41:09 AM,41.76955826711543,-87.69056493225379,"(41.76955826711543, -87.69056493225379)"
9541099,HX185615,03/15/2014 09:50:00 AM,0000X W CHECKPOINT 10 ST,5007,OTHER OFFENSE,OTHER WEAPONS VIOLATION,AIRPORT TERMINAL UPPER LEVEL - SECURE AREA,false,false,1655,,41,76,26,,,2014,03/23/2014 12:39:11 AM,,,
9531992,HX185614,03/15/2014 09:50:00 AM,077XX S SOUTH SHORE DR,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,true,0421,004,7,43,08B,1197290,1854641,2014,03/19/2014 12:41:09 AM,41.755991553536504,-87.55253705919976,"(41.755991553536504, -87.55253705919976)"
9531958,HX185611,03/15/2014 09:45:00 AM,012XX S ASHLAND AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,PARKING LOT/GARAGE(NON.RESID.),false,true,1233,012,2,28,08B,1165876,1894565,2014,03/18/2014 12:40:56 AM,41.86627220751114,-87.666526641477,"(41.86627220751114, -87.666526641477)"
9532019,HX185664,03/15/2014 09:45:00 AM,018XX W 63RD ST,0337,ROBBERY,ATTEMPT: ARMED-OTHER DANG WEAP,SIDEWALK,false,false,0714,007,15,67,03,1165392,1862937,2014,03/18/2014 12:40:56 AM,41.77949185338093,-87.66920093920442,"(41.77949185338093, -87.66920093920442)"
9532096,HX185650,03/15/2014 09:45:00 AM,070XX S STONY ISLAND AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,COMMERCIAL / BUSINESS OFFICE,false,false,0332,003,5,43,14,1187993,1858392,2014,03/18/2014 12:40:56 AM,41.766511122171295,-87.58648856757803,"(41.766511122171295, -87.58648856757803)"
9532141,HX185612,03/15/2014 09:45:00 AM,006XX N CICERO AVE,0560,ASSAULT,SIMPLE,RESTAURANT,false,false,1532,015,28,25,08A,1144211,1903631,2014,03/18/2014 12:40:56 AM,41.891584659609286,-87.74583359799641,"(41.891584659609286, -87.74583359799641)"
9531928,HX185623,03/15/2014 09:39:00 AM,012XX W WASHBURNE AVE,2027,NARCOTICS,POSS: CRACK,CHA APARTMENT,true,false,1233,012,2,28,18,1168390,1894494,2014,03/19/2014 12:41:09 AM,41.866023422052386,-87.65729961787649,"(41.866023422052386, -87.65729961787649)"
9531939,HX185624,03/15/2014 09:35:00 AM,037XX W 47TH ST,1506,PROSTITUTION,SOLICIT ON PUBLIC WAY,STREET,true,false,0821,008,14,57,16,1152116,1873168,2014,03/19/2014 12:41:09 AM,41.80783829308376,-87.71760411691344,"(41.80783829308376, -87.71760411691344)"
9534938,HX188921,03/15/2014 09:30:00 AM,006XX W GRACE ST,0620,BURGLARY,UNLAWFUL ENTRY,APARTMENT,false,false,1925,,46,6,05,,,2014,03/19/2014 12:41:09 AM,,,
9532127,HX185865,03/15/2014 09:30:00 AM,041XX W NORTH AVE,1535,OBSCENITY,OBSCENITY,CTA BUS STOP,false,false,2534,025,30,23,17,1148781,1910359,2014,03/19/2014 12:41:09 AM,41.90995989308254,-87.72887583820003,"(41.90995989308254, -87.72887583820003)"
9536125,HX189904,03/15/2014 09:00:00 AM,068XX W NORTH AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,false,false,2513,,36,25,14,,,2014,03/19/2014 12:41:09 AM,,,
9539874,HX193084,03/15/2014 09:00:00 AM,045XX N HAMILTON AVE,0820,THEFT,$500 AND UNDER,RESIDENCE PORCH/HALLWAY,false,false,1911,,47,4,06,,,2014,03/22/2014 12:39:11 AM,,,
9532200,HX185968,03/15/2014 09:00:00 AM,080XX S KOMENSKY AVE,0560,ASSAULT,SIMPLE,APARTMENT,false,false,0834,008,13,70,08A,1150752,1850884,2014,03/19/2014 12:41:09 AM,41.746714159771436,-87.72318686736917,"(41.746714159771436, -87.72318686736917)"
9532324,HX186181,03/15/2014 09:00:00 AM,022XX N STOCKTON DR,0810,THEFT,OVER $500,PARKING LOT/GARAGE(NON.RESID.),false,false,1814,018,43,7,06,1174139,1915006,2014,03/18/2014 12:40:56 AM,41.922183315234356,-87.63558241385994,"(41.922183315234356, -87.63558241385994)"
9543320,HX196654,03/15/2014 09:00:00 AM,025XX N MARMORA AVE,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,false,false,2515,,30,19,05,,,2014,03/25/2014 12:39:08 AM,,,
9532053,HX185724,03/15/2014 09:00:00 AM,094XX S VINCENNES AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,VEHICLE NON-COMMERCIAL,false,false,2222,022,21,73,08B,1170646,1842053,2014,03/19/2014 12:41:09 AM,41.72207042649564,-87.6505467502688,"(41.72207042649564, -87.6505467502688)"
9545258,HX198094,03/15/2014 09:00:00 AM,058XX S CARPENTER ST,0560,ASSAULT,SIMPLE,RESIDENCE,false,true,0712,,16,68,08A,,,2014,03/26/2014 12:40:14 AM,,,
9533427,HX187597,03/15/2014 09:00:00 AM,009XX E 130TH PL,1751,OFFENSE INVOLVING CHILDREN,CRIM SEX ABUSE BY FAM MEMBER,RESIDENCE,false,false,0533,005,9,54,20,1184578,1819030,2014,03/19/2014 12:41:09 AM,41.65857773204866,-87.60023405043685,"(41.65857773204866, -87.60023405043685)"
9532031,HX185601,03/15/2014 09:00:00 AM,026XX W GUNNISON ST,0810,THEFT,OVER $500,STREET,false,false,2031,020,40,4,06,1157544,1932214,2014,03/19/2014 12:41:09 AM,41.969757513314434,-87.69608718659767,"(41.969757513314434, -87.69608718659767)"
9532981,HX187029,03/15/2014 09:00:00 AM,041XX W 47TH ST,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,OTHER,false,false,0815,008,14,57,11,1149717,1873190,2014,03/18/2014 12:40:56 AM,41.8079454911061,-87.72640255279394,"(41.8079454911061, -87.72640255279394)"
9531933,HX185608,03/15/2014 08:50:00 AM,0000X S KENTON AVE,1506,PROSTITUTION,SOLICIT ON PUBLIC WAY,STREET,true,false,1113,011,28,25,16,1145626,1899402,2014,03/19/2014 12:41:09 AM,41.87995308922772,-87.74074414897031,"(41.87995308922772, -87.74074414897031)"
9531915,HX185558,03/15/2014 08:46:00 AM,055XX S EVERETT AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,true,0235,002,5,41,08B,1189031,1868444,2014,03/19/2014 12:41:09 AM,41.794069794746754,-87.58236219756326,"(41.794069794746754, -87.58236219756326)"
9531953,HX185594,03/15/2014 08:46:00 AM,042XX W 76TH ST,0820,THEFT,$500 AND UNDER,OTHER,false,false,0833,008,13,65,06,1148948,1853857,2014,03/17/2014 12:39:52 AM,41.754907505658565,-87.72972084256317,"(41.754907505658565, -87.72972084256317)"
9531923,HX185583,03/15/2014 08:45:00 AM,052XX N MILWAUKEE AVE,1570,SEX OFFENSE,PUBLIC INDECENCY,SIDEWALK,true,false,1623,016,45,11,17,1138017,1934342,2014,03/19/2014 12:41:09 AM,41.97597303337398,-87.76783769140746,"(41.97597303337398, -87.76783769140746)"
9531987,HX185574,03/15/2014 08:45:00 AM,018XX S SPRINGFIELD AVE,0810,THEFT,OVER $500,SIDEWALK,false,false,1014,010,24,29,06,1150641,1891024,2014,03/18/2014 12:40:56 AM,41.85686639539197,-87.72254843469766,"(41.85686639539197, -87.72254843469766)"
9531909,HX185562,03/15/2014 08:30:00 AM,057XX S DAMEN AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,false,true,0715,007,15,67,14,1164053,1866350,2014,03/19/2014 12:41:09 AM,41.788885841562944,-87.67401393995615,"(41.788885841562944, -87.67401393995615)"
9531984,HX185568,03/15/2014 08:28:00 AM,032XX W PETERSON AVE,141C,WEAPONS VIOLATION,UNLAWFUL USE OTHER DANG WEAPON,STREET,true,false,1711,017,50,13,15,1153899,1939743,2014,03/19/2014 12:41:09 AM,41.99049111544006,-87.70928831038633,"(41.99049111544006, -87.70928831038633)"
9531985,HX185545,03/15/2014 08:28:00 AM,063XX N WASHTENAW AVE,0560,ASSAULT,SIMPLE,APARTMENT,false,true,2413,024,50,2,08A,1157216,1942041,2014,03/19/2014 12:41:09 AM,41.996729950071895,-87.6970248114424,"(41.996729950071895, -87.6970248114424)"
9531924,HX185538,03/15/2014 08:20:00 AM,033XX W MADISON ST,1512,PROSTITUTION,SOLICIT FOR PROSTITUTE,STREET,true,false,1123,011,28,27,16,1154240,1899861,2014,03/19/2014 12:41:09 AM,41.88104506472929,-87.70910216679184,"(41.88104506472929, -87.70910216679184)"
9531912,HX185578,03/15/2014 08:15:00 AM,031XX W MADISON ST,1506,PROSTITUTION,SOLICIT ON PUBLIC WAY,STREET,true,false,1124,011,28,27,16,1155638,1899814,2014,03/19/2014 12:41:09 AM,41.88088807407095,-87.70397004475792,"(41.88088807407095, -87.70397004475792)"
9531920,HX185539,03/15/2014 08:15:00 AM,002XX S KENTON AVE,1512,PROSTITUTION,SOLICIT FOR PROSTITUTE,STREET,true,false,1113,011,28,25,16,1145651,1898715,2014,03/19/2014 12:41:09 AM,41.87806740559116,-87.74066977084395,"(41.87806740559116, -87.74066977084395)"
9531941,HX185548,03/15/2014 08:15:00 AM,073XX S EXCHANGE AVE,0460,BATTERY,SIMPLE,NURSING HOME/RETIREMENT HOME,false,false,0334,003,7,43,08B,1194510,1856871,2014,03/19/2014 12:41:09 AM,41.76217962505229,-87.56265171168009,"(41.76217962505229, -87.56265171168009)"
9534108,HX188034,03/15/2014 08:00:00 AM,003XX S MAPLEWOOD AVE,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,APARTMENT,false,false,1125,011,2,28,26,1159393,1898390,2014,03/19/2014 12:41:09 AM,41.87690409419931,-87.69022111346708,"(41.87690409419931, -87.69022111346708)"
9532142,HX185619,03/15/2014 08:00:00 AM,048XX W QUINCY ST,1320,CRIMINAL DAMAGE,TO VEHICLE,RESIDENCE-GARAGE,false,true,1533,015,28,25,14,1144237,1898605,2014,03/17/2014 12:39:52 AM,41.877792228681244,-87.74586447089636,"(41.877792228681244, -87.74586447089636)"
9533779,HX187834,03/15/2014 08:00:00 AM,023XX S WENTWORTH AVE,1305,CRIMINAL DAMAGE,CRIMINAL DEFACEMENT,PARKING LOT/GARAGE(NON.RESID.),false,false,0914,009,25,34,14,1175384,1888684,2014,03/19/2014 12:41:09 AM,41.84992636758308,-87.63179862015276,"(41.84992636758308, -87.63179862015276)"
9531900,HX185523,03/15/2014 08:00:00 AM,037XX W SHAKESPEARE AVE,0820,THEFT,$500 AND UNDER,STREET,false,false,2525,025,26,22,06,1151111,1913990,2014,03/17/2014 12:39:52 AM,41.91987831371438,-87.72022094838384,"(41.91987831371438, -87.72022094838384)"
9534701,HX188657,03/15/2014 08:00:00 AM,081XX S COTTAGE GROVE AVE,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,OTHER,false,false,0631,006,8,44,11,1183020,1850942,2014,03/19/2014 12:41:09 AM,41.746184601370125,-87.60494746433396,"(41.746184601370125, -87.60494746433396)"
9531925,HX185556,03/15/2014 08:00:00 AM,049XX W CONCORD PL,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,true,true,2533,025,37,25,08B,1142971,1910472,2014,03/19/2014 12:41:09 AM,41.9103803475177,-87.75021683111866,"(41.9103803475177, -87.75021683111866)"
9531916,HX185537,03/15/2014 08:00:00 AM,005XX E 43RD ST,1320,CRIMINAL DAMAGE,TO VEHICLE,RESIDENTIAL YARD (FRONT/BACK),false,true,0221,002,4,38,14,1180769,1876586,2014,03/18/2014 12:40:56 AM,41.816606183599326,-87.61240774123672,"(41.816606183599326, -87.61240774123672)"
9532425,HX186063,03/15/2014 07:45:00 AM,015XX W FRY ST,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,false,false,1213,012,1,24,05,1165997,1905785,2014,03/18/2014 12:40:56 AM,41.89705818859671,-87.6657620402186,"(41.89705818859671, -87.6657620402186)"
9531943,HX185512,03/15/2014 07:33:00 AM,011XX W GARFIELD BLVD,0610,BURGLARY,FORCIBLE ENTRY,VACANT LOT/LAND,false,false,0712,007,16,68,05,1169737,1868153,2014,03/19/2014 12:41:09 AM,41.793711977149414,-87.653120375411,"(41.793711977149414, -87.653120375411)"
9531889,HX185508,03/15/2014 07:30:00 AM,045XX N ST LOUIS AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,true,1723,017,33,14,08B,1152192,1930114,2014,03/19/2014 12:41:09 AM,41.96410252782014,-87.7158223840185,"(41.96410252782014, -87.7158223840185)"
9534084,HX188053,03/15/2014 07:30:00 AM,083XX S SOUTH CHICAGO AVE,0890,THEFT,FROM BUILDING,COMMERCIAL / BUSINESS OFFICE,false,false,0412,004,8,46,06,1191662,1849795,2014,03/19/2014 12:41:09 AM,41.74283202448008,-87.57331890001602,"(41.74283202448008, -87.57331890001602)"
9534286,HX188190,03/15/2014 07:25:00 AM,056XX N CENTRAL PARK AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,APARTMENT,false,false,1711,017,39,13,26,1151327,1937185,2014,03/19/2014 12:41:09 AM,41.983522858018745,-87.71881625904113,"(41.983522858018745, -87.71881625904113)"
9531892,HX185522,03/15/2014 07:15:00 AM,006XX E WOODLAND PARK,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,true,0211,002,4,35,08B,1181359,1882422,2014,03/18/2014 12:40:56 AM,41.832606992385585,-87.610063287154,"(41.832606992385585, -87.610063287154)"
9532121,HX185540,03/15/2014 07:15:00 AM,003XX S MOZART ST,1310,CRIMINAL DAMAGE,TO PROPERTY,STREET,false,true,1124,011,2,27,14,1157479,1898300,2014,03/17/2014 12:39:52 AM,41.87669626501125,-87.69725120946613,"(41.87669626501125, -87.69725120946613)"
9532797,HX186810,03/15/2014 07:15:00 AM,007XX S HALSTED ST,0820,THEFT,$500 AND UNDER,COLLEGE/UNIVERSITY GROUNDS,false,false,1232,012,2,28,06,1171210,1896727,2014,03/18/2014 12:40:56 AM,41.872089533728364,-87.6468817022149,"(41.872089533728364, -87.6468817022149)"
9535878,HX185549,03/15/2014 07:04:00 AM,080XX S INGLESIDE AVE,1350,CRIMINAL TRESPASS,TO STATE SUP LAND,OTHER,false,false,0631,,8,44,26,,,2014,03/19/2014 12:41:09 AM,,,
9539133,HX192497,03/15/2014 07:00:00 AM,053XX W GRACE ST,0620,BURGLARY,UNLAWFUL ENTRY,OTHER,false,false,1634,,38,15,05,,,2014,03/21/2014 12:39:35 AM,,,
9541829,HX195349,03/15/2014 07:00:00 AM,053XX W CONGRESS PKWY,1750,OFFENSE INVOLVING CHILDREN,CHILD ABUSE,APARTMENT,false,false,1522,,29,25,20,,,2014,03/24/2014 12:41:18 AM,,,
9531996,HX185497,03/15/2014 06:53:00 AM,088XX S LUELLA AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,false,true,0412,004,8,48,08B,1192744,1846891,2014,03/18/2014 12:40:56 AM,41.73483689801583,-87.56944893936726,"(41.73483689801583, -87.56944893936726)"
9531872,HX185493,03/15/2014 06:50:00 AM,032XX N DAMEN AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,true,false,1921,019,32,5,14,1162396,1921759,2014,03/19/2014 12:41:09 AM,41.94096805208695,-87.67853999329446,"(41.94096805208695, -87.67853999329446)"
9532183,HX185992,03/15/2014 06:45:00 AM,079XX S NORMAL AVE,0820,THEFT,$500 AND UNDER,STREET,false,false,0621,006,17,44,06,1174378,1852376,2014,03/18/2014 12:40:56 AM,41.75031605856123,-87.63657092069263,"(41.75031605856123, -87.63657092069263)"
9531918,HX185520,03/15/2014 06:45:00 AM,035XX S COTTAGE GROVE AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,true,0212,002,4,36,08B,1181195,1881807,2014,03/18/2014 12:40:56 AM,41.83092317670191,-87.61068400367792,"(41.83092317670191, -87.61068400367792)"
9534475,HX188244,03/15/2014 06:30:00 AM,040XX N SACRAMENTO AVE,4387,OTHER OFFENSE,VIOLATE ORDER OF PROTECTION,RESIDENCE,false,true,1724,017,33,16,26,1155625,1926669,2014,03/21/2014 12:39:35 AM,41.95458065035638,-87.70329334196896,"(41.95458065035638, -87.70329334196896)"
9531901,HX185488,03/15/2014 06:30:00 AM,042XX W NELSON ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,2523,025,31,20,14,1147031,1919896,2014,03/17/2014 12:39:52 AM,41.93616399215319,-87.73506025113332,"(41.93616399215319, -87.73506025113332)"
9544579,HX185677,03/15/2014 06:30:00 AM,003XX S LA SALLE ST,0320,ROBBERY,STRONGARM - NO WEAPON,CTA GARAGE / OTHER PROPERTY,false,false,0122,,2,32,03,,,2014,03/26/2014 12:40:14 AM,,,
9531927,HX185510,03/15/2014 06:10:00 AM,009XX S AUSTIN BLVD,0460,BATTERY,SIMPLE,NURSING HOME/RETIREMENT HOME,false,false,1513,015,29,25,08B,1136558,1895817,2014,03/19/2014 12:41:09 AM,41.87028234507827,-87.774126960384,"(41.87028234507827, -87.774126960384)"
9532051,HX185772,03/15/2014 06:00:00 AM,015XX W 69TH ST,031A,ROBBERY,ARMED: HANDGUN,STREET,false,false,0734,007,17,67,03,1166903,1858923,2014,03/19/2014 12:41:09 AM,41.76844476290301,-87.66377599703195,"(41.76844476290301, -87.66377599703195)"
9531881,HX185483,03/15/2014 06:00:00 AM,003XX W 59TH PL,1025,ARSON,AGGRAVATED,APARTMENT,false,false,0711,007,20,68,09,1175134,1865460,2014,03/17/2014 12:39:52 AM,41.786203217779146,-87.63341043903684,"(41.786203217779146, -87.63341043903684)"
9532711,HX185482,03/15/2014 05:55:00 AM,074XX S PHILLIPS AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,true,0334,003,7,43,08B,1193973,1856209,2014,03/19/2014 12:41:09 AM,41.76037623263748,-87.56464152818434,"(41.76037623263748, -87.56464152818434)"
9532166,HX185925,03/15/2014 05:50:00 AM,021XX W 36TH ST,4230,KIDNAPPING,UNLAWFUL RESTRAINT,STREET,false,false,0912,009,11,59,26,1162808,1880826,2014,03/19/2014 12:41:09 AM,41.82863583677864,-87.67817430951798,"(41.82863583677864, -87.67817430951798)"
9531954,HX185471,03/15/2014 05:46:00 AM,007XX W 60TH ST,143A,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,STREET,true,false,0711,007,16,68,15,1172445,1864983,2014,03/19/2014 12:41:09 AM,41.784953921780634,-87.64328365730232,"(41.784953921780634, -87.64328365730232)"
9532603,HX185469,03/15/2014 05:40:00 AM,112XX S NORMAL AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,true,2233,022,34,49,14,1174924,1830561,2014,03/19/2014 12:41:09 AM,41.69044053552718,-87.63521837390361,"(41.69044053552718, -87.63521837390361)"
9531945,HX185622,03/15/2014 05:30:00 AM,124XX S EMERALD AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,0523,005,34,53,14,1173551,1822059,2014,03/17/2014 12:39:52 AM,41.66714010199091,-87.64049527785703,"(41.66714010199091, -87.64049527785703)"
9532927,HX186924,03/15/2014 05:30:00 AM,063XX W SUNNYSIDE AVE,0810,THEFT,OVER $500,STREET,true,false,1622,016,38,15,06,1133175,1929189,2014,03/19/2014 12:41:09 AM,41.96191902820936,-87.78576501036655,"(41.96191902820936, -87.78576501036655)"
9531844,HX185465,03/15/2014 05:23:00 AM,013XX S SAWYER AVE,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,RESIDENCE,false,false,1022,010,24,29,26,1154866,1893700,2014,03/17/2014 12:39:52 AM,41.86412611575951,-87.7069686089041,"(41.86412611575951, -87.7069686089041)"
9531849,HX185458,03/15/2014 05:05:00 AM,116XX S ELIZABETH ST,0460,BATTERY,SIMPLE,RESIDENCE,true,false,0524,005,34,53,08B,1170055,1827311,2014,03/18/2014 12:40:56 AM,41.68162890103319,-87.65313796928757,"(41.68162890103319, -87.65313796928757)"
9531852,HX185466,03/15/2014 05:03:00 AM,074XX S WENTWORTH AVE,143A,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,STREET,false,false,0731,007,17,69,15,1176200,1855842,2014,03/18/2014 12:40:56 AM,41.75978649048462,-87.62979045276276,"(41.75978649048462, -87.62979045276276)"
9541277,HX194585,03/15/2014 05:00:00 AM,050XX W WINONA ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,1623,,45,12,14,,,2014,03/23/2014 12:39:11 AM,,,
9532294,HX185899,03/15/2014 05:00:00 AM,006XX W 47TH PL,1750,OFFENSE INVOLVING CHILDREN,CHILD ABUSE,RESIDENCE,false,true,0935,009,11,61,20,1172788,1873432,2014,03/19/2014 12:41:09 AM,41.808131309765116,-87.64177686649653,"(41.808131309765116, -87.64177686649653)"
9532184,HX185463,03/15/2014 05:00:00 AM,020XX W MAYPOLE AVE,0420,BATTERY,AGGRAVATED:KNIFE/CUTTING INSTR,CHA APARTMENT,false,false,1223,012,2,28,04B,1162690,1901038,2014,03/19/2014 12:41:09 AM,41.88410200439147,-87.67804129221686,"(41.88410200439147, -87.67804129221686)"
9531882,HX185500,03/15/2014 05:00:00 AM,041XX W BELMONT AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,true,2523,025,31,21,08B,1148173,1920915,2014,03/19/2014 12:41:09 AM,41.938938270301634,-87.73083693369435,"(41.938938270301634, -87.73083693369435)"
9531845,HX185467,03/15/2014 04:45:00 AM,071XX S RHODES AVE,0820,THEFT,$500 AND UNDER,RESIDENCE,false,false,0323,003,6,69,06,1181181,1857834,2014,03/18/2014 12:40:56 AM,41.76513950917912,-87.61147400413319,"(41.76513950917912, -87.61147400413319)"
9531828,HX185462,03/15/2014 04:40:00 AM,001XX E GRAND AVE,0820,THEFT,$500 AND UNDER,STREET,false,false,1834,018,42,8,06,1177407,1903975,2014,03/17/2014 12:39:52 AM,41.891840192434536,-87.62391017281277,"(41.891840192434536, -87.62391017281277)"
9531826,HX185448,03/15/2014 04:25:00 AM,014XX S TRUMBULL AVE,0460,BATTERY,SIMPLE,APARTMENT,false,false,1021,010,24,29,08B,1153639,1892961,2014,03/18/2014 12:40:56 AM,41.86212269454838,-87.71149255882835,"(41.86212269454838, -87.71149255882835)"
9531811,HX185449,03/15/2014 04:20:00 AM,019XX W CULLOM AVE,0460,BATTERY,SIMPLE,APARTMENT,false,false,1912,019,47,5,08B,1162908,1928616,2014,03/18/2014 12:40:56 AM,41.95977326573018,-87.67646505226506,"(41.95977326573018, -87.67646505226506)"
9531836,HX185468,03/15/2014 04:11:00 AM,009XX W 31ST PL,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,true,0913,009,11,60,08B,1170349,1884044,2014,03/18/2014 12:40:56 AM,41.837305185646386,-87.65041311999275,"(41.837305185646386, -87.65041311999275)"
9531822,HX185456,03/15/2014 04:10:00 AM,048XX W FLOURNOY ST,1525,PROSTITUTION,PATRONIZING A PROSTITUTE,STREET,true,false,1533,015,24,25,16,1144314,1896557,2014,03/19/2014 12:41:09 AM,41.872170816890154,-87.74563323167263,"(41.872170816890154, -87.74563323167263)"
9531810,HX185442,03/15/2014 04:10:00 AM,064XX S LOWE AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,true,true,0723,007,16,68,08B,1173185,1862165,2014,03/18/2014 12:40:56 AM,41.77720468426889,-87.64065373846465,"(41.77720468426889, -87.64065373846465)"
9531880,HX185439,03/15/2014 04:07:00 AM,008XX W 103RD ST,0460,BATTERY,SIMPLE,STREET,true,false,2232,022,34,73,08B,1172268,1836578,2014,03/18/2014 12:40:56 AM,41.70701076829941,-87.64476599619827,"(41.70701076829941, -87.64476599619827)"
9531818,HX185445,03/15/2014 04:05:00 AM,050XX W BARRY AVE,0460,BATTERY,SIMPLE,RESIDENCE,true,false,2521,025,30,19,08B,1142226,1920181,2014,03/18/2014 12:40:56 AM,41.937036716788256,-87.75271220495719,"(41.937036716788256, -87.75271220495719)"
9544476,HX185750,03/15/2014 04:00:00 AM,038XX W 19TH ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,1014,,24,29,14,,,2014,03/26/2014 12:40:14 AM,,,
9531799,HX185434,03/15/2014 04:00:00 AM,033XX N DRAKE AVE,0810,THEFT,OVER $500,SIDEWALK,false,false,1732,017,35,21,06,1152169,1922094,2014,03/19/2014 12:41:09 AM,41.94209553147536,-87.71611931279178,"(41.94209553147536, -87.71611931279178)"
9531825,HX185459,03/15/2014 04:00:00 AM,056XX W WASHINGTON BLVD,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,false,1512,015,29,25,08B,1138228,1900210,2014,03/19/2014 12:41:09 AM,41.882307307134425,-87.76788950682352,"(41.882307307134425, -87.76788950682352)"
9532022,HX185617,03/15/2014 04:00:00 AM,082XX S ELLIS AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,false,0631,006,8,44,08B,1184285,1850763,2014,03/19/2014 12:41:09 AM,41.74566392854031,-87.60031786684067,"(41.74566392854031, -87.60031786684067)"
9532144,HX185915,03/15/2014 04:00:00 AM,010XX N MENARD AVE,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,RESIDENCE,false,true,1511,015,29,25,26,1137544,1906275,2014,03/19/2014 12:41:09 AM,41.89896278299551,-87.7702550530935,"(41.89896278299551, -87.7702550530935)"
